annuleerBusreis,Annuleer mijn reis naar Parijs van 9 augustus
annuleerBusreis,Zeg mijn busreis af voor morgen
annuleerBusreis,Gelieve mijn geboekte tickets voor de bus naar Parijs voor morgen te annuleren
annuleerBusreis,"Ik heb een busreis geboekt met mijn kinderen, maar door het slechte weer zou ik die graag annuleren"
annuleerBusreis,"Morgen zal het slecht weer zijn, annuleer mijn boeking"
annuleerBusreis,Ik zou graag de busreis naar Parijs van morgen annuleren
annuleerBusreis,Zeg mijn reservering voor morgen af naar Parijs
annuleerBusreis,"De Efteling is gesloten, ik wil mijn bus afschaffen"
geefOnboardServices,Is er wifi aanwezig op de bus ?
geefOnboardServices,Geef me alle entertainment mogelijkheden
geefOnboardServices,kan ik een film kijken tijdens mijn busreis ?
geefOnboardServices,Gelieve me alle bezigheden op de bus te geven
geefOnboardServices,Graag had ik een overzicht van alle onboard diensten
geefOnboardServices,Kan ik online boeken lezen op de bus ?
geefOnboardServices,Is er een mogelijkheid om audioboeken te beluisteren
geefOnboardServices,Is er gratis Wi-Fi op de bus ?
geefOnboardServices,Waarmee kan ik me bezighouden tijdens de rit ?
geefOnboardServices,Kunnen mijn kinderen een film kijken ?
meldKlachten,Mijn bus komt niet af !
meldKlachten,Ik sta al een uur te wachten aan de halte en de bus is er nog steeds niet !
meldKlachten,"Na 2,5 uur wachten is er nog steeds geen bus!"
meldKlachten,De bus stonk enorm tijdens mijn reis !
meldKlachten,Bus voorziet geen beenruimte voor grotere mensen !
meldKlachten,De organisatie trok op niets! 
meldKlachten,Ik krijg te horen dat mijn bus geannuleerd is zonder alternatieve oplossing
meldKlachten,Zeer onvriendelijke en agressieve chauffeur
meldKlachten,Mijn valies is gestolen
meldKlachten,Ik ben heel slecht behandeld door de buschauffeur!
meldKlachten,De bus heeft intussen al 2 uur vertraging en wij weten van niets
meldKlachten,"Het was ontzettend koud in de bus, chauffeur wou niet helpen"
meldKlachten,Chauffeur spreekt geen nederlands
buurBusMetChauffeur,Ik zou graag een bus met chauffeur huren voor een dag
buurBusMetChauffeur,Voor een teamactiviteit wil ik graag een bus huren bij jullie
buurBusMetChauffeur,Geef me alle mogelijkheden om een bus met een chauffeur te huren
buurBusMetChauffeur,Gelieve een bus met chauffeur te reserveren voor volgende week
buurBusMetChauffeur,Indien mogelijk zou ik graag een bus met chauffeur huren voor schoolreis
buurBusMetChauffeur,Geef me de mogelijkheden om een bus te huren voor een groep kinderen naar een pretpark
buurBusMetChauffeur,ik wil een bus met chauffeur boeken
buurBusMetChauffeur,Voor een excursie wil ik een bus met een chauffeur huren
buurBusMetChauffeur,Boek een bus met chauffeur voor volgende week zondag
buurBusMetChauffeur,Ik zou graag een bus huren voor een groepsuitstap
buurBusMetChauffeur,We zijn als school aan het zoeken naar een bus met een bestuurder voor een klasuitstap
buurBusMetChauffeur,geef me de prijs van een bus met chauffeur voor 1 dag in het binnenland
buurBusMetChauffeur,indien mogelijk zouden we graag een bus huren om een daguitstap te doen
